video_path,label,class_name
sampled_frames/12/Dashboard_user_id_63764_NoAudio_5_282_295_clip_362_sec001.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_5_282_295_clip_362_sec002.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_5_282_295_clip_362_sec003.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_5_282_295_clip_362_sec004.mp4,12,Talk to passenger at backseat
sampled_frames/14/Dashboard_user_id_63764_NoAudio_5_309_330_clip_363_sec000.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_63764_NoAudio_5_309_330_clip_363_sec001.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_63764_NoAudio_5_309_330_clip_363_sec002.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_63764_NoAudio_5_309_330_clip_363_sec003.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_63764_NoAudio_5_309_330_clip_363_sec004.mp4,14,Hand on head
sampled_frames/10/Dashboard_user_id_63764_NoAudio_5_345_352_clip_364_sec000.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_5_345_352_clip_364_sec001.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_5_345_352_clip_364_sec002.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_5_345_352_clip_364_sec003.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_5_345_352_clip_364_sec004.mp4,10,Pick up from floor (Passenger)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_5_368_373_clip_365_sec000.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_5_368_373_clip_365_sec001.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_5_368_373_clip_365_sec002.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_5_368_373_clip_365_sec003.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_5_368_373_clip_365_sec004.mp4,9,Pick up from floor (Driver)
sampled_frames/0/Dashboard_user_id_63764_NoAudio_5_393_412_clip_366_sec000.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_5_393_412_clip_366_sec001.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_5_393_412_clip_366_sec002.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_5_393_412_clip_366_sec003.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_5_393_412_clip_366_sec004.mp4,0,Normal Forward Driving
sampled_frames/4/Dashboard_user_id_63764_NoAudio_5_428_436_clip_367_sec000.mp4,4,Eating
sampled_frames/4/Dashboard_user_id_63764_NoAudio_5_428_436_clip_367_sec001.mp4,4,Eating
sampled_frames/4/Dashboard_user_id_63764_NoAudio_5_428_436_clip_367_sec002.mp4,4,Eating
sampled_frames/4/Dashboard_user_id_63764_NoAudio_5_428_436_clip_367_sec003.mp4,4,Eating
sampled_frames/4/Dashboard_user_id_63764_NoAudio_5_428_436_clip_367_sec004.mp4,4,Eating
sampled_frames/2/Dashboard_user_id_63764_NoAudio_5_459_479_clip_368_sec000.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_5_459_479_clip_368_sec001.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_5_459_479_clip_368_sec002.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_5_459_479_clip_368_sec003.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_5_459_479_clip_368_sec004.mp4,2,Phone Call(right)
sampled_frames/7/Dashboard_user_id_63764_NoAudio_5_493_500_clip_369_sec000.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_5_493_500_clip_369_sec001.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_5_493_500_clip_369_sec002.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_5_493_500_clip_369_sec003.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_5_493_500_clip_369_sec004.mp4,7,Reaching behind
sampled_frames/8/Dashboard_user_id_63764_NoAudio_7_8_28_clip_370_sec000.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_63764_NoAudio_7_8_28_clip_370_sec001.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_63764_NoAudio_7_8_28_clip_370_sec002.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_63764_NoAudio_7_8_28_clip_370_sec003.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_63764_NoAudio_7_8_28_clip_370_sec004.mp4,8,Adjust control panel
sampled_frames/12/Dashboard_user_id_63764_NoAudio_7_44_65_clip_371_sec000.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_7_44_65_clip_371_sec001.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_7_44_65_clip_371_sec002.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_7_44_65_clip_371_sec003.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_63764_NoAudio_7_44_65_clip_371_sec004.mp4,12,Talk to passenger at backseat
sampled_frames/6/Dashboard_user_id_63764_NoAudio_7_80_103_clip_372_sec000.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_63764_NoAudio_7_80_103_clip_372_sec001.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_63764_NoAudio_7_80_103_clip_372_sec002.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_63764_NoAudio_7_80_103_clip_372_sec003.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_63764_NoAudio_7_80_103_clip_372_sec004.mp4,6,Text (Left)
sampled_frames/5/Dashboard_user_id_63764_NoAudio_7_117_139_clip_373_sec000.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_63764_NoAudio_7_117_139_clip_373_sec001.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_63764_NoAudio_7_117_139_clip_373_sec002.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_63764_NoAudio_7_117_139_clip_373_sec003.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_63764_NoAudio_7_117_139_clip_373_sec004.mp4,5,Text (Right)
sampled_frames/0/Dashboard_user_id_63764_NoAudio_7_155_174_clip_374_sec000.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_7_155_174_clip_374_sec001.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_7_155_174_clip_374_sec002.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_7_155_174_clip_374_sec003.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_63764_NoAudio_7_155_174_clip_374_sec004.mp4,0,Normal Forward Driving
sampled_frames/1/Dashboard_user_id_63764_NoAudio_7_190_206_clip_375_sec000.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_63764_NoAudio_7_190_206_clip_375_sec001.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_63764_NoAudio_7_190_206_clip_375_sec002.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_63764_NoAudio_7_190_206_clip_375_sec003.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_63764_NoAudio_7_190_206_clip_375_sec004.mp4,1,Drinking
sampled_frames/13/Dashboard_user_id_63764_NoAudio_7_217_236_clip_376_sec000.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_63764_NoAudio_7_217_236_clip_376_sec001.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_63764_NoAudio_7_217_236_clip_376_sec002.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_63764_NoAudio_7_217_236_clip_376_sec003.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_63764_NoAudio_7_217_236_clip_376_sec004.mp4,13,yawning
sampled_frames/10/Dashboard_user_id_63764_NoAudio_7_255_258_clip_377_sec000.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_7_255_258_clip_377_sec001.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_63764_NoAudio_7_255_258_clip_377_sec002.mp4,10,Pick up from floor (Passenger)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_7_274_276_clip_378_sec000.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_63764_NoAudio_7_274_276_clip_378_sec001.mp4,9,Pick up from floor (Driver)
sampled_frames/4/Dashboard_user_id_63764_NoAudio_7_295_296_clip_379_sec000.mp4,4,Eating
sampled_frames/2/Dashboard_user_id_63764_NoAudio_7_319_340_clip_380_sec000.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_7_319_340_clip_380_sec001.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_7_319_340_clip_380_sec002.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_7_319_340_clip_380_sec003.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_63764_NoAudio_7_319_340_clip_380_sec004.mp4,2,Phone Call(right)
sampled_frames/3/Dashboard_user_id_63764_NoAudio_7_353_367_clip_381_sec000.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_63764_NoAudio_7_353_367_clip_381_sec001.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_63764_NoAudio_7_353_367_clip_381_sec002.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_63764_NoAudio_7_353_367_clip_381_sec003.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_63764_NoAudio_7_353_367_clip_381_sec004.mp4,3,Phone Call(left)
sampled_frames/7/Dashboard_user_id_63764_NoAudio_7_382_388_clip_382_sec000.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_7_382_388_clip_382_sec001.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_7_382_388_clip_382_sec002.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_7_382_388_clip_382_sec003.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_63764_NoAudio_7_382_388_clip_382_sec004.mp4,7,Reaching behind
sampled_frames/11/Dashboard_user_id_63764_NoAudio_7_414_432_clip_383_sec000.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_63764_NoAudio_7_414_432_clip_383_sec001.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_63764_NoAudio_7_414_432_clip_383_sec002.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_63764_NoAudio_7_414_432_clip_383_sec003.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_63764_NoAudio_7_414_432_clip_383_sec004.mp4,11,Talk to passenger at the right
sampled_frames/10/Dashboard_user_id_71436_NoAudio_5_9_13_clip_384_sec000.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_5_9_13_clip_384_sec001.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_5_9_13_clip_384_sec002.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_5_9_13_clip_384_sec003.mp4,10,Pick up from floor (Passenger)
sampled_frames/4/Dashboard_user_id_71436_NoAudio_5_37_39_clip_385_sec000.mp4,4,Eating
sampled_frames/4/Dashboard_user_id_71436_NoAudio_5_37_39_clip_385_sec001.mp4,4,Eating
sampled_frames/0/Dashboard_user_id_71436_NoAudio_5_61_76_clip_386_sec000.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_5_61_76_clip_386_sec001.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_5_61_76_clip_386_sec002.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_5_61_76_clip_386_sec003.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_5_61_76_clip_386_sec004.mp4,0,Normal Forward Driving
sampled_frames/8/Dashboard_user_id_71436_NoAudio_5_92_99_clip_387_sec000.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_5_92_99_clip_387_sec001.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_5_92_99_clip_387_sec002.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_5_92_99_clip_387_sec003.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_5_92_99_clip_387_sec004.mp4,8,Adjust control panel
sampled_frames/7/Dashboard_user_id_71436_NoAudio_5_125_131_clip_388_sec000.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_5_125_131_clip_388_sec001.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_5_125_131_clip_388_sec002.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_5_125_131_clip_388_sec003.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_5_125_131_clip_388_sec004.mp4,7,Reaching behind
sampled_frames/12/Dashboard_user_id_71436_NoAudio_5_151_167_clip_389_sec000.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_5_151_167_clip_389_sec001.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_5_151_167_clip_389_sec002.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_5_151_167_clip_389_sec003.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_5_151_167_clip_389_sec004.mp4,12,Talk to passenger at backseat
sampled_frames/11/Dashboard_user_id_71436_NoAudio_5_193_209_clip_390_sec000.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_5_193_209_clip_390_sec001.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_5_193_209_clip_390_sec002.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_5_193_209_clip_390_sec003.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_5_193_209_clip_390_sec004.mp4,11,Talk to passenger at the right
sampled_frames/1/Dashboard_user_id_71436_NoAudio_5_226_228_clip_391_sec000.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_71436_NoAudio_5_226_228_clip_391_sec001.mp4,1,Drinking
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_255_259_clip_392_sec000.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_255_259_clip_392_sec001.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_255_259_clip_392_sec002.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_255_259_clip_392_sec003.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_267_270_clip_393_sec000.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_267_270_clip_393_sec001.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_5_267_270_clip_393_sec002.mp4,13,yawning
sampled_frames/3/Dashboard_user_id_71436_NoAudio_5_291_305_clip_394_sec000.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_5_291_305_clip_394_sec001.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_5_291_305_clip_394_sec002.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_5_291_305_clip_394_sec003.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_5_291_305_clip_394_sec004.mp4,3,Phone Call(left)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_5_318_340_clip_395_sec000.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_5_318_340_clip_395_sec001.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_5_318_340_clip_395_sec002.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_5_318_340_clip_395_sec003.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_5_318_340_clip_395_sec004.mp4,5,Text (Right)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_5_355_369_clip_396_sec000.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_5_355_369_clip_396_sec001.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_5_355_369_clip_396_sec002.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_5_355_369_clip_396_sec003.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_5_355_369_clip_396_sec004.mp4,6,Text (Left)
sampled_frames/15/Dashboard_user_id_71436_NoAudio_5_385_405_clip_397_sec000.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_5_385_405_clip_397_sec001.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_5_385_405_clip_397_sec002.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_5_385_405_clip_397_sec003.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_5_385_405_clip_397_sec004.mp4,15,Singing or dancing with music
sampled_frames/2/Dashboard_user_id_71436_NoAudio_5_420_436_clip_398_sec000.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_5_420_436_clip_398_sec001.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_5_420_436_clip_398_sec002.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_5_420_436_clip_398_sec003.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_5_420_436_clip_398_sec004.mp4,2,Phone Call(right)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_5_451_455_clip_399_sec000.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_5_451_455_clip_399_sec001.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_5_451_455_clip_399_sec002.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_5_451_455_clip_399_sec003.mp4,9,Pick up from floor (Driver)
sampled_frames/14/Dashboard_user_id_71436_NoAudio_5_468_484_clip_400_sec000.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_71436_NoAudio_5_468_484_clip_400_sec001.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_71436_NoAudio_5_468_484_clip_400_sec002.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_71436_NoAudio_5_468_484_clip_400_sec003.mp4,14,Hand on head
sampled_frames/14/Dashboard_user_id_71436_NoAudio_5_468_484_clip_400_sec004.mp4,14,Hand on head
sampled_frames/10/Dashboard_user_id_71436_NoAudio_7_8_13_clip_401_sec000.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_7_8_13_clip_401_sec001.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_7_8_13_clip_401_sec002.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_7_8_13_clip_401_sec003.mp4,10,Pick up from floor (Passenger)
sampled_frames/10/Dashboard_user_id_71436_NoAudio_7_8_13_clip_401_sec004.mp4,10,Pick up from floor (Passenger)
sampled_frames/4/Dashboard_user_id_71436_NoAudio_7_33_34_clip_402_sec000.mp4,4,Eating
sampled_frames/0/Dashboard_user_id_71436_NoAudio_7_61_76_clip_403_sec000.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_7_61_76_clip_403_sec001.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_7_61_76_clip_403_sec002.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_7_61_76_clip_403_sec003.mp4,0,Normal Forward Driving
sampled_frames/0/Dashboard_user_id_71436_NoAudio_7_61_76_clip_403_sec004.mp4,0,Normal Forward Driving
sampled_frames/8/Dashboard_user_id_71436_NoAudio_7_92_98_clip_404_sec000.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_7_92_98_clip_404_sec001.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_7_92_98_clip_404_sec002.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_7_92_98_clip_404_sec003.mp4,8,Adjust control panel
sampled_frames/8/Dashboard_user_id_71436_NoAudio_7_92_98_clip_404_sec004.mp4,8,Adjust control panel
sampled_frames/7/Dashboard_user_id_71436_NoAudio_7_124_130_clip_405_sec000.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_7_124_130_clip_405_sec001.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_7_124_130_clip_405_sec002.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_7_124_130_clip_405_sec003.mp4,7,Reaching behind
sampled_frames/7/Dashboard_user_id_71436_NoAudio_7_124_130_clip_405_sec004.mp4,7,Reaching behind
sampled_frames/12/Dashboard_user_id_71436_NoAudio_7_150_168_clip_406_sec000.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_7_150_168_clip_406_sec001.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_7_150_168_clip_406_sec002.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_7_150_168_clip_406_sec003.mp4,12,Talk to passenger at backseat
sampled_frames/12/Dashboard_user_id_71436_NoAudio_7_150_168_clip_406_sec004.mp4,12,Talk to passenger at backseat
sampled_frames/11/Dashboard_user_id_71436_NoAudio_7_193_209_clip_407_sec000.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_7_193_209_clip_407_sec001.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_7_193_209_clip_407_sec002.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_7_193_209_clip_407_sec003.mp4,11,Talk to passenger at the right
sampled_frames/11/Dashboard_user_id_71436_NoAudio_7_193_209_clip_407_sec004.mp4,11,Talk to passenger at the right
sampled_frames/1/Dashboard_user_id_71436_NoAudio_7_225_227_clip_408_sec000.mp4,1,Drinking
sampled_frames/1/Dashboard_user_id_71436_NoAudio_7_225_227_clip_408_sec001.mp4,1,Drinking
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_255_260_clip_409_sec000.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_255_260_clip_409_sec001.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_255_260_clip_409_sec002.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_255_260_clip_409_sec003.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_255_260_clip_409_sec004.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_265_267_clip_410_sec000.mp4,13,yawning
sampled_frames/13/Dashboard_user_id_71436_NoAudio_7_265_267_clip_410_sec001.mp4,13,yawning
sampled_frames/3/Dashboard_user_id_71436_NoAudio_7_292_305_clip_411_sec000.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_7_292_305_clip_411_sec001.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_7_292_305_clip_411_sec002.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_7_292_305_clip_411_sec003.mp4,3,Phone Call(left)
sampled_frames/3/Dashboard_user_id_71436_NoAudio_7_292_305_clip_411_sec004.mp4,3,Phone Call(left)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_7_320_341_clip_412_sec000.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_7_320_341_clip_412_sec001.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_7_320_341_clip_412_sec002.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_7_320_341_clip_412_sec003.mp4,5,Text (Right)
sampled_frames/5/Dashboard_user_id_71436_NoAudio_7_320_341_clip_412_sec004.mp4,5,Text (Right)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_7_357_369_clip_413_sec000.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_7_357_369_clip_413_sec001.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_7_357_369_clip_413_sec002.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_7_357_369_clip_413_sec003.mp4,6,Text (Left)
sampled_frames/6/Dashboard_user_id_71436_NoAudio_7_357_369_clip_413_sec004.mp4,6,Text (Left)
sampled_frames/15/Dashboard_user_id_71436_NoAudio_7_385_406_clip_414_sec000.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_7_385_406_clip_414_sec001.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_7_385_406_clip_414_sec002.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_7_385_406_clip_414_sec003.mp4,15,Singing or dancing with music
sampled_frames/15/Dashboard_user_id_71436_NoAudio_7_385_406_clip_414_sec004.mp4,15,Singing or dancing with music
sampled_frames/2/Dashboard_user_id_71436_NoAudio_7_421_437_clip_415_sec000.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_7_421_437_clip_415_sec001.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_7_421_437_clip_415_sec002.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_7_421_437_clip_415_sec003.mp4,2,Phone Call(right)
sampled_frames/2/Dashboard_user_id_71436_NoAudio_7_421_437_clip_415_sec004.mp4,2,Phone Call(right)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_7_451_455_clip_416_sec000.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_7_451_455_clip_416_sec001.mp4,9,Pick up from floor (Driver)
sampled_frames/9/Dashboard_user_id_71436_NoAudio_7_451_455_clip_416_sec002.mp4,9,Pick up from floor (Driver)
